pair_id,ext_id,name,persona,collected_at,source,label,family,obfuscated,rule_score,net_requests,net_hosts,net_third_party_hosts,net_ext_initiated,net_posts,net_upload_bytes,net_max_upload_bytes,net_encoded_params,net_worker_initiated,dom_reads,dom_sensitive_reads,dom_identity_reads,dom_injections,storage_calls,cookie_reads,cookie_bulk_reads,api_calls,api_distinct,api_high_risk,perm_count,perm_high_risk,host_perm_breadth,exfil_flows,exfil_flows_third_party,msg_passing,net_lowrep_hosts,stat_added_highrisk_perms,stat_escalated_broad_host,stat_added_hosts
synthext0118aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0118aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 118,dictionary,2026-08-23,synthetic,malicious,cookie_theft,False,0.9912,1.0,1.0,1.0,1.0,1.0,374.0,374.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
synthext0118aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0118aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 118,dictionary,2026-06-22,synthetic,malicious,keylogger,True,0.76,2.0,2.0,2.0,2.0,1.0,288.0,288.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0119aaaaaaaaaaaaaaaaaaaaaa:1.4.0->1.4.1,synthext0119aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 119,videohelper,2026-06-17,synthetic,malicious,ad_affiliate,False,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0119aaaaaaaaaaaaaaaaaaaaaa:1.4.1->1.4.2,synthext0119aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 119,videohelper,2026-03-13,synthetic,benign,,False,0.55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0
synthext0119aaaaaaaaaaaaaaaaaaaaaa:1.4.2->1.4.3,synthext0119aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 119,videohelper,2026-08-16,synthetic,benign,,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0119aaaaaaaaaaaaaaaaaaaaaa:1.4.3->1.4.4,synthext0119aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 119,videohelper,2026-10-07,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0120aaaaaaaaaaaaaaaaaaaaaa:1.3.0->1.3.1,synthext0120aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 120,reader,2026-01-11,synthetic,benign,,False,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0120aaaaaaaaaaaaaaaaaaaaaa:1.3.1->1.3.2,synthext0120aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 120,reader,2026-01-31,synthetic,malicious,history_exfil,False,0.9064,1.0,1.0,1.0,1.0,1.0,812.0,812.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
synthext0120aaaaaaaaaaaaaaaaaaaaaa:1.3.2->1.3.3,synthext0120aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 120,reader,2026-10-11,synthetic,benign,,False,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0120aaaaaaaaaaaaaaaaaaaaaa:1.3.3->1.3.4,synthext0120aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 120,reader,2026-10-31,synthetic,malicious,keylogger,False,0.7,1.0,1.0,1.0,1.0,1.0,149.0,149.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0121aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0121aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 121,shopper,2026-04-16,synthetic,benign,,False,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
synthext0121aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0121aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 121,shopper,2026-01-01,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0121aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0121aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 121,shopper,2026-10-01,synthetic,malicious,redirect_hijack,False,0.7075,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
synthext0121aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0121aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 121,shopper,2026-10-10,synthetic,malicious,redirect_hijack,False,0.8752,6.0,2.0,2.0,6.0,1.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0
synthext0122aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0122aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 122,contacts,2026-05-19,synthetic,malicious,keylogger,False,0.808,1.0,2.0,2.0,1.0,2.0,379.0,280.0,0.0,0.0,6.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0
synthext0122aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0122aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 122,contacts,2026-02-28,synthetic,benign,,False,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0122aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0122aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 122,contacts,2026-09-24,synthetic,malicious,ad_affiliate,True,0.76,3.0,3.0,3.0,3.0,1.0,248.0,248.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0122aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0122aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 122,contacts,2026-10-31,synthetic,malicious,sw_beacon,True,0.8752,2.0,3.0,3.0,2.0,2.0,258.0,164.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
synthext0123aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0123aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 123,passmgr,2026-05-16,synthetic,benign,,False,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0123aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0123aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 123,passmgr,2026-03-31,synthetic,benign,,False,0.92,4.0,2.0,2.0,4.0,1.0,103.0,103.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,1.0,0.0,0.0,0.0
synthext0123aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0123aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 123,passmgr,2026-10-14,synthetic,benign,,False,0.9,2.0,1.0,1.0,2.0,1.0,45.0,45.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
synthext0123aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0123aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 123,passmgr,2026-10-11,synthetic,malicious,redirect_hijack,False,0.9766,2.0,2.0,2.0,2.0,1.0,225.0,225.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-2.0,0.0,1.0,0.0,0.0
synthext0124aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0124aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 124,weather,2026-04-20,synthetic,malicious,redirect_hijack,False,0.61,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0
synthext0124aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0124aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 124,weather,2026-11-25,synthetic,malicious,redirect_hijack,True,0.48,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
synthext0124aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0124aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 124,weather,2026-09-26,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
synthext0124aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0124aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 124,weather,2026-04-19,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
synthext0125aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0125aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 125,translate,2026-03-22,synthetic,malicious,history_exfil,False,0.9298,0.0,1.0,1.0,0.0,1.0,403.0,403.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
synthext0125aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0125aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 125,translate,2026-01-06,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,254.0,254.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0125aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0125aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 125,translate,2026-08-26,synthetic,benign,,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0125aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0125aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 125,translate,2026-02-11,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0126aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0126aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 126,adblocker,2026-09-15,synthetic,benign,,False,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0126aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0126aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 126,adblocker,2026-02-19,synthetic,malicious,ad_affiliate,True,0.55,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
synthext0126aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0126aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 126,adblocker,2026-05-05,synthetic,malicious,redirect_hijack,False,0.792,3.0,3.0,3.0,3.0,2.0,316.0,233.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0126aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0126aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 126,adblocker,2026-04-26,synthetic,benign,,False,0.25,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0127aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0127aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 127,coupon,2026-04-21,synthetic,benign,,False,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0127aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0127aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 127,coupon,2026-03-24,synthetic,malicious,history_exfil,False,0.9345,4.0,1.0,1.0,4.0,1.0,1412.0,1412.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0
synthext0127aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0127aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 127,coupon,2026-06-08,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0127aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0127aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 127,coupon,2026-05-16,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0128aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0128aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 128,screenshot,2026-01-14,synthetic,benign,,False,0.76,3.0,2.0,2.0,3.0,1.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0
synthext0128aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0128aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 128,screenshot,2026-05-24,synthetic,benign,,False,0.7,1.0,1.0,1.0,1.0,1.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
synthext0128aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0128aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 128,screenshot,2026-02-10,synthetic,benign,,False,0.7,0.0,1.0,1.0,0.0,1.0,68.0,68.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0128aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0128aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 128,screenshot,2026-05-10,synthetic,malicious,redirect_hijack,True,0.61,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
synthext0129aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0129aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 129,notes,2026-06-12,synthetic,benign,,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
synthext0129aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0129aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 129,notes,2026-11-05,synthetic,benign,,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
synthext0129aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0129aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 129,notes,2026-08-25,synthetic,malicious,keylogger,False,0.76,2.0,2.0,2.0,2.0,2.0,360.0,258.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
synthext0129aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0129aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 129,notes,2026-02-27,synthetic,malicious,history_exfil,False,0.8752,2.0,2.0,2.0,2.0,2.0,343.0,277.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
synthext0130aaaaaaaaaaaaaaaaaaaaaa:1.4.0->1.4.1,synthext0130aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 130,dictionary,2026-09-25,synthetic,malicious,redirect_hijack,True,0.61,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
synthext0130aaaaaaaaaaaaaaaaaaaaaa:1.4.1->1.4.2,synthext0130aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 130,dictionary,2026-09-14,synthetic,malicious,keylogger,True,0.6,1.0,1.0,1.0,1.0,1.0,101.0,101.0,0.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
synthext0130aaaaaaaaaaaaaaaaaaaaaa:1.4.2->1.4.3,synthext0130aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 130,dictionary,2026-11-25,synthetic,malicious,credential_theft,True,0.976,1.0,2.0,2.0,1.0,2.0,704.0,643.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
synthext0130aaaaaaaaaaaaaaaaaaaaaa:1.4.3->1.4.4,synthext0130aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 130,dictionary,2026-08-05,synthetic,malicious,credential_theft,False,0.95,1.0,1.0,1.0,1.0,1.0,883.0,883.0,0.0,0.0,2.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
synthext0131aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0131aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 131,videohelper,2026-08-26,synthetic,malicious,keylogger,False,0.6,0.0,1.0,1.0,0.0,1.0,51.0,51.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0131aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0131aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 131,videohelper,2026-04-22,synthetic,malicious,form_jacking,True,0.9625,3.0,1.0,1.0,3.0,1.0,190.0,190.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
synthext0131aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0131aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 131,videohelper,2026-07-18,synthetic,malicious,sw_beacon,False,0.844,2.0,1.0,1.0,2.0,1.0,590.0,590.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0131aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0131aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 131,videohelper,2026-05-01,synthetic,benign,,False,0.7,0.0,1.0,1.0,0.0,1.0,52.0,52.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0132aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0132aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 132,reader,2026-11-03,synthetic,benign,,False,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0132aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0132aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 132,reader,2026-02-02,synthetic,benign,,False,0.808,2.0,2.0,2.0,2.0,2.0,315.0,229.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
synthext0132aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0132aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 132,reader,2026-04-11,synthetic,benign,,False,0.68,3.0,2.0,2.0,3.0,1.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0132aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0132aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 132,reader,2026-03-20,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0133aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0133aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 133,shopper,2026-04-29,synthetic,malicious,form_jacking,False,0.95,2.0,1.0,1.0,2.0,1.0,263.0,263.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
synthext0133aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0133aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 133,shopper,2026-04-28,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0133aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0133aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 133,shopper,2026-10-28,synthetic,malicious,history_exfil,False,0.9345,2.0,1.0,1.0,2.0,1.0,1369.0,1369.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0
